Epoch,Subject,Session,Recording,RecordingEpoch,Time,Stage
0,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,0,2016-07-13 01:39:27.612348+00:00,WAKE
1,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,1,2016-07-13 01:39:57.612348+00:00,WAKE
2,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,2,2016-07-13 01:40:27.612348+00:00,WAKE
3,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,3,2016-07-13 01:40:57.612348+00:00,WAKE
4,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,4,2016-07-13 01:41:27.612348+00:00,WAKE
5,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,5,2016-07-13 01:41:57.612348+00:00,WAKE
6,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,6,2016-07-13 01:42:27.612348+00:00,WAKE
7,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,7,2016-07-13 01:42:57.612348+00:00,WAKE
8,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,8,2016-07-13 01:43:27.612348+00:00,WAKE
9,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,9,2016-07-13 01:43:57.612348+00:00,WAKE
10,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,10,2016-07-13 01:44:27.612348+00:00,WAKE
11,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,11,2016-07-13 01:44:57.612348+00:00,WAKE
12,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,12,2016-07-13 01:45:27.612348+00:00,WAKE
13,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,13,2016-07-13 01:45:57.612348+00:00,WAKE
14,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,14,2016-07-13 01:46:27.612348+00:00,WAKE
15,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,15,2016-07-13 01:46:57.612348+00:00,WAKE
16,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,16,2016-07-13 01:47:27.612348+00:00,WAKE
17,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,17,2016-07-13 01:47:57.612348+00:00,WAKE
18,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,18,2016-07-13 01:48:27.612348+00:00,WAKE
19,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,19,2016-07-13 01:48:57.612348+00:00,WAKE
20,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,20,2016-07-13 01:49:27.612348+00:00,WAKE
21,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,21,2016-07-13 01:49:57.612348+00:00,WAKE
22,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,22,2016-07-13 01:50:27.612348+00:00,WAKE
23,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,23,2016-07-13 01:50:57.612348+00:00,WAKE
24,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,24,2016-07-13 01:51:27.612348+00:00,WAKE
25,sub-00003,ses-1,sub-00003_ses-1_task-sleep_acq-20160713T0142_eeg,25,2016-07-13 01:51:57.612348+00:00,WAKE
