Epoch,Subject,Session,Recording,RecordingEpoch,Time,Stage
0,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,0,2016-09-01 04:35:17.601235+00:00,WAKE
1,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,1,2016-09-01 04:35:47.601235+00:00,WAKE
2,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,2,2016-09-01 04:36:17.601235+00:00,WAKE
3,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,3,2016-09-01 04:36:47.601235+00:00,WAKE
4,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,4,2016-09-01 04:37:17.601235+00:00,WAKE
5,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,5,2016-09-01 04:37:47.601235+00:00,WAKE
6,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,6,2016-09-01 04:38:17.601235+00:00,WAKE
7,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,7,2016-09-01 04:38:47.601235+00:00,WAKE
8,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,8,2016-09-01 04:39:17.601235+00:00,WAKE
9,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,9,2016-09-01 04:39:47.601235+00:00,WAKE
10,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,10,2016-09-01 04:40:17.601235+00:00,WAKE
11,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,11,2016-09-01 04:40:47.601235+00:00,WAKE
12,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,12,2016-09-01 04:41:17.601235+00:00,WAKE
13,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,13,2016-09-01 04:41:47.601235+00:00,WAKE
14,sub-00006,ses-1,sub-00006_ses-1_task-sleep_acq-20160901T0430_eeg,14,2016-09-01 04:42:17.601235+00:00,WAKE
