Epoch,Subject,Session,Recording,RecordingEpoch,Time,Stage
0,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,0,2016-10-28 00:11:26.016023+00:00,WAKE
1,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,1,2016-10-28 00:11:56.016023+00:00,WAKE
2,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,2,2016-10-28 00:12:26.016023+00:00,WAKE
3,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,3,2016-10-28 00:12:56.016023+00:00,WAKE
4,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,4,2016-10-28 00:13:26.016023+00:00,WAKE
5,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,5,2016-10-28 00:13:56.016023+00:00,WAKE
6,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,6,2016-10-28 00:14:26.016023+00:00,WAKE
7,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,7,2016-10-28 00:14:56.016023+00:00,WAKE
8,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,8,2016-10-28 00:15:26.016023+00:00,WAKE
9,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,9,2016-10-28 00:15:56.016023+00:00,WAKE
10,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,10,2016-10-28 00:16:26.016023+00:00,WAKE
11,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,11,2016-10-28 00:16:56.016023+00:00,WAKE
12,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,12,2016-10-28 00:17:26.016023+00:00,WAKE
13,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,13,2016-10-28 00:17:56.016023+00:00,WAKE
14,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,14,2016-10-28 00:18:26.016023+00:00,WAKE
15,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,15,2016-10-28 00:18:56.016023+00:00,WAKE
16,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,16,2016-10-28 00:19:26.016023+00:00,WAKE
17,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,17,2016-10-28 00:19:56.016023+00:00,WAKE
18,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,18,2016-10-28 00:20:26.016023+00:00,WAKE
19,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,19,2016-10-28 00:20:56.016023+00:00,WAKE
20,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,20,2016-10-28 00:21:26.016023+00:00,WAKE
21,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,21,2016-10-28 00:21:56.016023+00:00,WAKE
22,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,22,2016-10-28 00:22:26.016023+00:00,WAKE
23,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,23,2016-10-28 00:22:56.016023+00:00,WAKE
24,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,24,2016-10-28 00:23:26.016023+00:00,WAKE
25,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,25,2016-10-28 00:23:56.016023+00:00,WAKE
26,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,26,2016-10-28 00:24:26.016023+00:00,WAKE
27,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,27,2016-10-28 00:24:56.016023+00:00,WAKE
28,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,28,2016-10-28 00:25:26.016023+00:00,WAKE
29,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,29,2016-10-28 00:25:56.016023+00:00,WAKE
30,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,30,2016-10-28 00:26:26.016023+00:00,WAKE
31,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,31,2016-10-28 00:26:56.016023+00:00,WAKE
32,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,32,2016-10-28 00:27:26.016023+00:00,WAKE
33,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,33,2016-10-28 00:27:56.016023+00:00,WAKE
34,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,34,2016-10-28 00:28:26.016023+00:00,WAKE
35,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,35,2016-10-28 00:28:56.016023+00:00,WAKE
36,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,36,2016-10-28 00:29:26.016023+00:00,WAKE
37,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,37,2016-10-28 00:29:56.016023+00:00,WAKE
38,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,38,2016-10-28 00:30:26.016023+00:00,WAKE
39,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,39,2016-10-28 00:30:56.016023+00:00,WAKE
40,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,40,2016-10-28 00:31:26.016023+00:00,WAKE
41,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,41,2016-10-28 00:31:56.016023+00:00,WAKE
42,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,42,2016-10-28 00:32:26.016023+00:00,WAKE
43,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,43,2016-10-28 00:32:56.016023+00:00,WAKE
44,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,44,2016-10-28 00:33:26.016023+00:00,WAKE
45,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,45,2016-10-28 00:33:56.016023+00:00,WAKE
46,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,46,2016-10-28 00:34:26.016023+00:00,WAKE
47,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,47,2016-10-28 00:34:56.016023+00:00,WAKE
48,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,48,2016-10-28 00:35:26.016023+00:00,WAKE
49,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,49,2016-10-28 00:35:56.016023+00:00,WAKE
50,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,50,2016-10-28 00:36:26.016023+00:00,WAKE
51,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,51,2016-10-28 00:36:56.016023+00:00,WAKE
52,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,52,2016-10-28 00:37:26.016023+00:00,WAKE
53,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,53,2016-10-28 00:37:56.016023+00:00,WAKE
54,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,54,2016-10-28 00:38:26.016023+00:00,WAKE
55,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,55,2016-10-28 00:38:56.016023+00:00,WAKE
56,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,56,2016-10-28 00:39:26.016023+00:00,N1
57,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,57,2016-10-28 00:39:56.016023+00:00,N1
58,sub-00065,ses-2,sub-00065_ses-2_task-sleep_acq-20161028T0012_eeg,58,2016-10-28 00:40:26.016023+00:00,N1
