Epoch,Subject,Session,Recording,RecordingEpoch,Time,Stage
0,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,0,2016-08-03 04:54:08.641424+00:00,WAKE
1,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,1,2016-08-03 04:54:38.641424+00:00,WAKE
2,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,2,2016-08-03 04:55:08.641424+00:00,WAKE
3,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,3,2016-08-03 04:55:38.641424+00:00,WAKE
4,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,4,2016-08-03 04:56:08.641424+00:00,WAKE
5,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,5,2016-08-03 04:56:38.641424+00:00,WAKE
6,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,6,2016-08-03 04:57:08.641424+00:00,WAKE
7,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,7,2016-08-03 04:57:38.641424+00:00,WAKE
8,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,8,2016-08-03 04:58:08.641424+00:00,WAKE
9,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,9,2016-08-03 04:58:38.641424+00:00,WAKE
10,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,10,2016-08-03 04:59:08.641424+00:00,WAKE
11,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,11,2016-08-03 04:59:38.641424+00:00,WAKE
12,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,12,2016-08-03 05:00:08.641424+00:00,WAKE
13,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,13,2016-08-03 05:00:38.641424+00:00,WAKE
14,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,14,2016-08-03 05:01:08.641424+00:00,WAKE
15,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,15,2016-08-03 05:01:38.641424+00:00,WAKE
16,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,16,2016-08-03 05:02:08.641424+00:00,WAKE
17,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,17,2016-08-03 05:02:38.641424+00:00,WAKE
18,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,18,2016-08-03 05:03:08.641424+00:00,WAKE
19,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,19,2016-08-03 05:03:38.641424+00:00,WAKE
20,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,20,2016-08-03 05:04:08.641424+00:00,WAKE
21,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,21,2016-08-03 05:04:38.641424+00:00,WAKE
22,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,22,2016-08-03 05:05:08.641424+00:00,WAKE
23,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,23,2016-08-03 05:05:38.641424+00:00,WAKE
24,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,24,2016-08-03 05:06:08.641424+00:00,WAKE
25,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,25,2016-08-03 05:06:38.641424+00:00,WAKE
26,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,26,2016-08-03 05:07:08.641424+00:00,WAKE
27,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,27,2016-08-03 05:07:38.641424+00:00,WAKE
28,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,28,2016-08-03 05:08:08.641424+00:00,WAKE
29,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,29,2016-08-03 05:08:38.641424+00:00,WAKE
30,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,30,2016-08-03 05:09:08.641424+00:00,WAKE
31,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,31,2016-08-03 05:09:38.641424+00:00,WAKE
32,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,32,2016-08-03 05:10:08.641424+00:00,WAKE
33,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,33,2016-08-03 05:10:38.641424+00:00,WAKE
34,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,34,2016-08-03 05:11:08.641424+00:00,WAKE
35,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,35,2016-08-03 05:11:38.641424+00:00,WAKE
36,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,36,2016-08-03 05:12:08.641424+00:00,WAKE
37,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,37,2016-08-03 05:12:38.641424+00:00,WAKE
38,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,38,2016-08-03 05:13:08.641424+00:00,WAKE
39,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,39,2016-08-03 05:13:38.641424+00:00,WAKE
40,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,40,2016-08-03 05:14:08.641424+00:00,WAKE
41,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,41,2016-08-03 05:14:38.641424+00:00,WAKE
42,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,42,2016-08-03 05:15:08.641424+00:00,WAKE
43,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,43,2016-08-03 05:15:38.641424+00:00,WAKE
44,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,44,2016-08-03 05:16:08.641424+00:00,WAKE
45,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,45,2016-08-03 05:16:38.641424+00:00,WAKE
46,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,46,2016-08-03 05:17:08.641424+00:00,WAKE
47,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,47,2016-08-03 05:17:38.641424+00:00,WAKE
48,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,48,2016-08-03 05:18:08.641424+00:00,WAKE
49,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,49,2016-08-03 05:18:38.641424+00:00,WAKE
50,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,50,2016-08-03 05:19:08.641424+00:00,WAKE
51,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,51,2016-08-03 05:19:38.641424+00:00,WAKE
52,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,52,2016-08-03 05:20:08.641424+00:00,WAKE
53,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,53,2016-08-03 05:20:38.641424+00:00,WAKE
54,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,54,2016-08-03 05:21:08.641424+00:00,WAKE
55,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,55,2016-08-03 05:21:38.641424+00:00,REM
56,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,56,2016-08-03 05:22:08.641424+00:00,WAKE
57,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,57,2016-08-03 05:22:38.641424+00:00,WAKE
58,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,58,2016-08-03 05:23:08.641424+00:00,WAKE
59,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,59,2016-08-03 05:23:38.641424+00:00,WAKE
60,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,60,2016-08-03 05:24:08.641424+00:00,WAKE
61,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,61,2016-08-03 05:24:38.641424+00:00,WAKE
62,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,62,2016-08-03 05:25:08.641424+00:00,WAKE
63,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,63,2016-08-03 05:25:38.641424+00:00,WAKE
64,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,64,2016-08-03 05:26:08.641424+00:00,WAKE
65,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,65,2016-08-03 05:26:38.641424+00:00,WAKE
66,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,66,2016-08-03 05:27:08.641424+00:00,WAKE
67,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,67,2016-08-03 05:27:38.641424+00:00,WAKE
68,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,68,2016-08-03 05:28:08.641424+00:00,WAKE
69,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,69,2016-08-03 05:28:38.641424+00:00,WAKE
70,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,70,2016-08-03 05:29:08.641424+00:00,WAKE
71,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,71,2016-08-03 05:29:38.641424+00:00,WAKE
72,sub-00060,ses-1,sub-00060_ses-1_task-sleep_acq-20160803T0455_eeg,72,2016-08-03 05:30:08.641424+00:00,WAKE
