Epoch,Subject,Session,Recording,RecordingEpoch,Time,Stage
0,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,0,2017-03-08 02:18:32.198861+00:00,WAKE
1,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,1,2017-03-08 02:19:02.198861+00:00,WAKE
2,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,2,2017-03-08 02:19:32.198861+00:00,WAKE
3,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,3,2017-03-08 02:20:02.198861+00:00,WAKE
4,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,4,2017-03-08 02:20:32.198861+00:00,N1
5,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,5,2017-03-08 02:21:02.198861+00:00,N1
6,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,6,2017-03-08 02:21:32.198861+00:00,WAKE
7,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,7,2017-03-08 02:22:02.198861+00:00,WAKE
8,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,8,2017-03-08 02:22:32.198861+00:00,WAKE
9,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,9,2017-03-08 02:23:02.198861+00:00,WAKE
10,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,10,2017-03-08 02:23:32.198861+00:00,WAKE
11,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,11,2017-03-08 02:24:02.198861+00:00,WAKE
12,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,12,2017-03-08 02:24:32.198861+00:00,WAKE
13,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,13,2017-03-08 02:25:02.198861+00:00,WAKE
14,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,14,2017-03-08 02:25:32.198861+00:00,WAKE
15,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,15,2017-03-08 02:26:02.198861+00:00,WAKE
16,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,16,2017-03-08 02:26:32.198861+00:00,WAKE
17,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,17,2017-03-08 02:27:02.198861+00:00,WAKE
18,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,18,2017-03-08 02:27:32.198861+00:00,WAKE
19,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,19,2017-03-08 02:28:02.198861+00:00,WAKE
20,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,20,2017-03-08 02:28:32.198861+00:00,WAKE
21,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,21,2017-03-08 02:29:02.198861+00:00,WAKE
22,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,22,2017-03-08 02:29:32.198861+00:00,WAKE
23,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,23,2017-03-08 02:30:02.198861+00:00,WAKE
24,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,24,2017-03-08 02:30:32.198861+00:00,WAKE
25,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,25,2017-03-08 02:31:02.198861+00:00,WAKE
26,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,26,2017-03-08 02:31:32.198861+00:00,WAKE
27,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,27,2017-03-08 02:32:02.198861+00:00,WAKE
28,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,28,2017-03-08 02:32:32.198861+00:00,WAKE
29,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,29,2017-03-08 02:33:02.198861+00:00,WAKE
30,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,30,2017-03-08 02:33:32.198861+00:00,WAKE
31,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,31,2017-03-08 02:34:02.198861+00:00,WAKE
32,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,32,2017-03-08 02:34:32.198861+00:00,WAKE
33,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,33,2017-03-08 02:35:02.198861+00:00,WAKE
34,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,34,2017-03-08 02:35:32.198861+00:00,WAKE
35,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,35,2017-03-08 02:36:02.198861+00:00,WAKE
36,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,36,2017-03-08 02:36:32.198861+00:00,WAKE
37,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,37,2017-03-08 02:37:02.198861+00:00,WAKE
38,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,38,2017-03-08 02:37:32.198861+00:00,WAKE
39,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,39,2017-03-08 02:38:02.198861+00:00,WAKE
40,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,40,2017-03-08 02:38:32.198861+00:00,WAKE
41,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,41,2017-03-08 02:39:02.198861+00:00,WAKE
42,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,42,2017-03-08 02:39:32.198861+00:00,WAKE
43,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,43,2017-03-08 02:40:02.198861+00:00,WAKE
44,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,44,2017-03-08 02:40:32.198861+00:00,WAKE
45,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,45,2017-03-08 02:41:02.198861+00:00,WAKE
46,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,46,2017-03-08 02:41:32.198861+00:00,WAKE
47,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,47,2017-03-08 02:42:02.198861+00:00,WAKE
48,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,48,2017-03-08 02:42:32.198861+00:00,WAKE
49,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,49,2017-03-08 02:43:02.198861+00:00,WAKE
50,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,50,2017-03-08 02:43:32.198861+00:00,WAKE
51,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,51,2017-03-08 02:44:02.198861+00:00,WAKE
52,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,52,2017-03-08 02:44:32.198861+00:00,WAKE
53,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,53,2017-03-08 02:45:02.198861+00:00,WAKE
54,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,54,2017-03-08 02:45:32.198861+00:00,WAKE
55,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,55,2017-03-08 02:46:02.198861+00:00,WAKE
56,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,56,2017-03-08 02:46:32.198861+00:00,WAKE
57,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,57,2017-03-08 02:47:02.198861+00:00,WAKE
58,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,58,2017-03-08 02:47:32.198861+00:00,WAKE
59,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,59,2017-03-08 02:48:02.198861+00:00,WAKE
60,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,60,2017-03-08 02:48:32.198861+00:00,WAKE
61,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,61,2017-03-08 02:49:02.198861+00:00,WAKE
62,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,62,2017-03-08 02:49:32.198861+00:00,WAKE
63,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,63,2017-03-08 02:50:02.198861+00:00,WAKE
64,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,64,2017-03-08 02:50:32.198861+00:00,WAKE
65,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,65,2017-03-08 02:51:02.198861+00:00,WAKE
66,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,66,2017-03-08 02:51:32.198861+00:00,WAKE
67,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,67,2017-03-08 02:52:02.198861+00:00,WAKE
68,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,68,2017-03-08 02:52:32.198861+00:00,WAKE
69,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,69,2017-03-08 02:53:02.198861+00:00,WAKE
70,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,70,2017-03-08 02:53:32.198861+00:00,WAKE
71,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,71,2017-03-08 02:54:02.198861+00:00,WAKE
72,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,72,2017-03-08 02:54:32.198861+00:00,WAKE
73,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,73,2017-03-08 02:55:02.198861+00:00,WAKE
74,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,74,2017-03-08 02:55:32.198861+00:00,WAKE
75,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,75,2017-03-08 02:56:02.198861+00:00,WAKE
76,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,76,2017-03-08 02:56:32.198861+00:00,WAKE
77,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,77,2017-03-08 02:57:02.198861+00:00,WAKE
78,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,78,2017-03-08 02:57:32.198861+00:00,WAKE
79,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,79,2017-03-08 02:58:02.198861+00:00,WAKE
80,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,80,2017-03-08 02:58:32.198861+00:00,WAKE
81,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,81,2017-03-08 02:59:02.198861+00:00,WAKE
82,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,82,2017-03-08 02:59:32.198861+00:00,WAKE
83,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,83,2017-03-08 03:00:02.198861+00:00,WAKE
84,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,84,2017-03-08 03:00:32.198861+00:00,WAKE
85,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,85,2017-03-08 03:01:02.198861+00:00,WAKE
86,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,86,2017-03-08 03:01:32.198861+00:00,WAKE
87,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,87,2017-03-08 03:02:02.198861+00:00,WAKE
88,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,88,2017-03-08 03:02:32.198861+00:00,WAKE
89,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,89,2017-03-08 03:03:02.198861+00:00,WAKE
90,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,90,2017-03-08 03:03:32.198861+00:00,WAKE
91,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,91,2017-03-08 03:04:02.198861+00:00,WAKE
92,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,92,2017-03-08 03:04:32.198861+00:00,WAKE
93,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,93,2017-03-08 03:05:02.198861+00:00,WAKE
94,sub-00078,ses-1,sub-00078_ses-1_task-sleep_acq-20170308T0217_eeg,94,2017-03-08 03:05:32.198861+00:00,WAKE
